module_type,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Annual Cropland,Afghanistan,Warm Temperate,Dry,Low Activity Clay,1,-4.286278550811843,-4.286278550811843,-4.286278550811843,-4.286278550811843,-4.286278550811843,-4.286278550811843,-4.286278550811843
Annual Cropland,Barbados,Tropical,Wet,Wetland,1,-4.286350766935998,-4.286350766935998,-4.286350766935998,-4.286350766935998,-4.286350766935998,-4.286350766935998,-4.286350766935998
Annual Cropland,Viet Nam,Tropical,Dry,Low Activity Clay,1,-4.300134045587447,-4.300134045587447,-4.300134045587447,-4.300134045587447,-4.300134045587447,-4.300134045587447,-4.300134045587447
Annual Cropland,El Salvador,Boreal,Moist,Volcanic,2,-4.308930972714589,-2.1544654863572945,-2.1544654863572945,-6.637811859745497,2.328880887030908,-6.637811859745497,2.328880887030908
Annual Cropland,Colombia,Warm Temperate,Dry,Wetland,2,-4.311582800245645,-2.1557914001228227,-2.1557914001228227,-6.111840615040408,1.8002578147947625,-6.111840615040408,1.8002578147947625
Annual Cropland,Egypt,Warm Temperate,Dry,Sandy,1,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005
Annual Cropland,Sudan,Warm Temperate,Dry,Wetland,1,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005,-4.3163349912224005
Annual Cropland,Curaçao,Tropical Montane,Dry,Low Activity Clay,1,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398
Annual Cropland,Anguilla,Tropical Montane,Dry,Wetland,1,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398,-4.316967558128398
Annual Cropland,Southern Africa,Warm Temperate,Dry,Low Activity Clay,3,-4.327413882763594,-1.4424712942545312,-2.252267505754199,-2.724334756769794,0.6491883797603992,-2.724334756769794,0.6491883797603992
Annual Cropland,﻿Afghanistan,Tropical,Dry,Sandy,2,-4.327845581255784,-2.163922790627892,-2.163922790627892,-5.933931936166504,1.6060863549107196,-5.933931936166504,1.6060863549107196
Annual Cropland,Argentina,Warm Temperate,Moist,Volcanic,1,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678
Annual Cropland,El Salvador,Boreal,Moist,High Activity Clay,1,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678,-4.329288635979678
Annual Cropland,Viet Nam,Tropical,Moist,Volcanic,1,-4.3435649411848924,-4.3435649411848924,-4.3435649411848924,-4.3435649411848924,-4.3435649411848924,-4.3435649411848924,-4.3435649411848924
Annual Cropland,Haiti,Warm Temperate,Moist,Low Activity Clay,1,-4.3435687314039795,-4.3435687314039795,-4.3435687314039795,-4.3435687314039795,-4.3435687314039795,-4.3435687314039795,-4.3435687314039795
Annual Cropland,Jersey,Tropical,Dry,Wetland,1,-4.3452070726831,-4.3452070726831,-4.3452070726831,-4.3452070726831,-4.3452070726831,-4.3452070726831,-4.3452070726831
Annual Cropland,Bermuda,Cool Temperate,Moist,High Activity Clay,3,-4.35794045625628,-1.4526468187520933,4.654528093640773,-17.665584536557404,8.65311598666035,-17.665584536557404,8.65311598666035
Annual Cropland,Channel Islands (U.K),Tropical,Dry,Wetland,1,-4.377829788442925,-4.377829788442925,-4.377829788442925,-4.377829788442925,-4.377829788442925,-4.377829788442925,-4.377829788442925
Annual Cropland,Somalia,Cool Temperate,Dry,High Activity Clay,1,-4.378693941552,-4.378693941552,-4.378693941552,-4.378693941552,-4.378693941552,-4.378693941552,-4.378693941552
Annual Cropland,Honduras,Warm Temperate,Dry,High Activity Clay,1,-4.3840888171243835,-4.3840888171243835,-4.3840888171243835,-4.3840888171243835,-4.3840888171243835,-4.3840888171243835,-4.3840888171243835
Annual Cropland,Guadeloupe,Boreal,Dry,High Activity Clay,1,-4.385157839965003,-4.385157839965003,-4.385157839965003,-4.385157839965003,-4.385157839965003,-4.385157839965003,-4.385157839965003
Annual Cropland,Haiti,Tropical,Wet,Wetland,2,-4.405996817798538,-2.202998408899269,-2.202998408899269,-2.865183144075446,-1.5408136737230922,-2.865183144075446,-1.5408136737230922
Annual Cropland,British Virgin Islands,Cool Temperate,Dry,Sandy,2,-4.414756461944506,-2.207378230972253,-2.207378230972253,-5.766286421442797,1.3515299594982904,-5.766286421442797,1.3515299594982904
Annual Cropland,Saint Barthélemy,Tropical,Moist,Wetland,1,-4.419752499988599,-4.419752499988599,-4.419752499988599,-4.419752499988599,-4.419752499988599,-4.419752499988599,-4.419752499988599
Annual Cropland,Iran,Tropical,Dry,Wetland,1,-4.421536646197203,-4.421536646197203,-4.421536646197203,-4.421536646197203,-4.421536646197203,-4.421536646197203,-4.421536646197203
