module_type,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Livestock,Europe,Warm Temperate,Moist,High Activity Clay,6,-1.9263093723329967,-0.32105156205549945,0.029786840977500173,-12.28141925999999,12.28141925999999,-4.170109502537999,2.184226448250002
Livestock,Southern Asia,Warm Temperate,Dry,Spodic,12,-1.9524087994182235,-0.16270073328485196,0.002992888293150031,-4.104358098366328,3.0617571401360553,-1.0718943814686195,1.5418686342674912
Livestock,Eastern Africa,Tropical,Wet,High Activity Clay,11,-1.9860223562093953,-0.18054748692812683,0.390259643336999,-11.998784164524746,18.235387784967738,-9.826371756554623,7.207392422769513
Livestock,Caribbean,Boreal,Moist,Volcanic,11,-1.9979655329665131,-0.181633230269683,0.14611765590079004,-22.918658248341004,23.78504022789713,-10.02769819987267,7.77878817557184
Livestock,Central Asia,Tropical Montane,Dry,Wetland,11,-2.0033966314616216,-0.18212696649651106,-2.5496137596082145,-21.610140328910575,24.82071466500294,-10.818814018140289,10.358438953538576
Livestock,Northern Africa,Boreal,Moist,Wetland,11,-2.032975576559616,-0.18481596150541965,-2.5694397653025765,-25.165652849905303,25.71273225968586,-9.032286104605994,9.032286104605992
Livestock,Europe,Cool Temperate,Moist,Wetland,6,-2.042563858955009,-0.3404273098258348,-2.0532718531875007,-6.124143375,8.923751774999996,-2.762465555430003,2.02683700285
Livestock,Southern Africa,Tropical,Wet,Volcanic,11,-2.081596512218895,-0.1892360465653541,-2.6837464099217105,-13.124898333727861,17.07142686252299,-6.7726331070066985,6.321443260041965
Livestock,Oceania,Cool Temperate,Dry,Low Activity Clay,10,-2.111340938847987,-0.2111340938847987,0.22777179083250443,-21.2930436242293,20.38691518846937,-7.041175747586678,7.635963477952507
Livestock,Western Asia,Tropical,Dry,Low Activity Clay,11,-2.112389916406621,-0.19203544694605645,-2.337972293803546,-19.730997691614004,25.17906367868164,-8.31295092788035,9.124482990828264
Livestock,Northern Africa,Warm Temperate,Moist,Volcanic,11,-2.118221269969253,-0.1925655699972048,-2.6540752701475165,-21.141841028466754,26.663199575764057,-11.138421867523004,9.460727539325596
Livestock,Central Asia,Tropical,Dry,High Activity Clay,11,-2.1437648073104283,-0.1948877097554935,-2.5606363217848367,-22.500439883077203,24.745514470340403,-10.073912206810505,8.68241541356392
Livestock,Caribbean,Cool Temperate,Moist,Sandy,11,-2.1560737385944857,-0.19600670350858962,0.23751336707510806,-28.819389197147142,23.574705971522135,-8.458143536193422,8.542375864164573
Livestock,Caribbean,Cool Temperate,Dry,Wetland,11,-2.1730471380920084,-0.19754973982654622,0.20270154741838642,-21.112582673787756,18.162811714545004,-6.904584774089207,8.01237021754509
Livestock,Europe,Boreal,Dry,Spodic,7,-2.2889806497029994,-0.32699723567185707,-0.7664042707200003,-6.250060710000003,6.250060710000003,-4.39582275,3.69249111
Livestock,Caribbean,Tropical,Moist,Spodic,11,-2.291319469366678,-0.20830176994242527,0.10359695787792982,-23.429335331016002,22.884467067504005,-9.412178674875825,8.504902672953422
Livestock,South-Eastern Asia,Tropical Montane,Dry,Sandy,11,-2.325215027060029,-0.21138318427818445,0.9727995038176296,-22.2719289531568,17.974627856196474,-8.175214330739454,7.207441599039269
Livestock,Western Africa,Warm Temperate,Dry,Wetland,12,-2.330359649486228,-0.19419663745718566,-0.40290331699165804,-12.001512269424747,16.56046403873474,-7.017069584055002,5.969169305021965
Livestock,Northern Africa,Tropical,Dry,Volcanic,11,-2.3359302972630314,-0.21235729975118467,-3.0512215040006594,-24.183116414196306,22.500439883077203,-9.54887754854121,10.818814018140289
Livestock,Central America,Tropical,Wet,High Activity Clay,11,-2.3792634780821333,-0.21629667982564849,0.4717696469285243,-25.093355138036998,22.932854248075717,-9.256851075117854,8.967941711860048
Livestock,Northern Africa,Boreal,Dry,Volcanic,11,-2.391097943727258,-0.21737254033884162,-2.2628206247100917,-23.975621607060745,31.64481014540165,-9.264253403634738,7.700681021303994
Livestock,South-Eastern Asia,Warm Temperate,Dry,Volcanic,12,-2.4257833277567995,-0.20214861064639997,-0.14359957534412132,-18.06205816919298,17.25930002833996,-5.962068048647016,8.032232807710827
Livestock,South America,Boreal,Moist,Spodic,11,-2.4652872632922946,-0.22411702393566316,0.26578876791738243,-29.45982006819485,26.898096584003994,-7.633612474359831,7.6459317167612575
Livestock,Eastern Africa,Warm Temperate,Moist,Wetland,12,-2.4750848237660383,-0.20625706864716986,0.006100571271429267,-14.055647409381697,10.664983646867674,-6.007365017766966,6.832175175419624
Livestock,South America,Warm Temperate,Moist,Sandy,11,-2.507767158613916,-0.22797883260126509,0.11431144039717521,-24.37403247394485,22.657278077154004,-7.83233890768337,9.388397908131825
Livestock,Central America,Cool Temperate,Moist,High Activity Clay,11,-2.542136303362601,-0.231103300305691,0.3875415350355779,-23.050823616599427,22.703902035719988,-8.834061026690907,7.77878817557184
Livestock,Central Africa,Warm Temperate,Dry,Volcanic,12,-2.587333399925217,-0.21561111666043475,-0.3151628384522309,-16.56046403873474,13.67808481204311,-7.006759095263354,6.489205451077649
Livestock,South America,Warm Temperate,Moist,High Activity Clay,11,-2.5976965797454716,-0.2361542345223156,0.27718242164892765,-24.90390274511757,24.080124740697126,-9.388397908131825,8.672451191106164
Livestock,Southern Africa,Warm Temperate,Dry,Sandy,12,-2.6021561978748275,-0.2168463498229023,-0.5154973803260559,-14.542951834668749,11.722407332926498,-7.361388434770116,7.411631579198539
Livestock,Caribbean,Warm Temperate,Dry,Volcanic,12,-2.725737991191076,-0.22714483259925633,-0.06438656107483548,-23.805717397316595,20.328932350911,-1.2794409276245424,6.4727586439673885
Livestock,North America,Tropical Montane,Dry,Spodic,7,-2.8024463361375416,-0.4003494765910774,-0.5832506988000001,-33.65528010390002,36.31679460191249,-30.764818122187506,25.842447222637492
Livestock,Caribbean,Tropical Montane,Dry,Spodic,11,-2.8092288539701893,-0.2553844412700172,0.012829796890052748,-22.126126262427004,23.557254588041776,-9.59592700224623,7.359284233517169
Livestock,Europe,Boreal,Moist,Spodic,5,-2.8097560978800002,-0.561951219576,-0.45185064623999993,-3.8603316150000007,1.3471985604000003,-0.49488404111999995,0.6501116440799999
Livestock,Central Asia,Tropical,Moist,Volcanic,11,-2.81681836946596,-0.2560743972241782,-3.0397427294357184,-25.833370162405306,25.833370162405306,-10.372070455014892,10.192069893310803
Livestock,Caribbean,Warm Temperate,Dry,Low Activity Clay,12,-2.8235892970714884,-0.2352991080892907,-0.0033891125071799644,-23.299212771841777,18.811543147460366,-1.3874151012358835,9.569881400574232
Livestock,South-Eastern Asia,Tropical,Dry,Spodic,11,-2.8284129509268414,-0.25712845008425833,1.3791377433886072,-25.113887394920752,20.929362444122397,-7.050758086016677,6.652292892845167
Livestock,Western Africa,Cool Temperate,Dry,Low Activity Clay,11,-2.912349810559429,-0.26475907368722085,-2.700556197878396,-9.932426702718747,16.92317873945949,-7.126268157788849,5.66886454707255
Livestock,South America,Cool Temperate,Moist,Wetland,11,-2.9193021024138117,-0.2653911002194374,0.2774062579631731,-23.78504022789713,24.866178420074274,-7.479715809875142,7.633612474359832
Livestock,South America,Tropical,Dry,High Activity Clay,11,-2.9327079956044106,-0.26660981778221915,0.2832708762338245,-25.600597161560994,22.006384850529635,-7.523462479341752,7.091312433553145
Livestock,Western Asia,Warm Temperate,Dry,Volcanic,12,-2.942954753147337,-0.24524622942894472,0.15341529386004304,-29.450536173478095,26.24407363272872,-6.00739880618922,12.69706781193668
Livestock,Western Asia,Tropical,Wet,Volcanic,11,-2.96573992263813,-0.26961272023983,-3.142702341696071,-27.95608730347785,34.156393772586966,-8.46802696333499,9.822533774057124
Livestock,Central America,Boreal,Moist,High Activity Clay,11,-3.0902319518840913,-0.2809301774440083,0.06616696196838502,-24.866178420074274,20.165972459130007,-8.178870508242676,10.25053593764762
Livestock,Southern Africa,Tropical,Dry,Spodic,11,-3.0902979790377567,-0.28093617991252334,-3.457083237404342,-10.718323138518747,14.385464245950734,-7.703477262130119,6.021888173565002
Livestock,Oceania,Boreal,Dry,Low Activity Clay,11,-3.111170714676346,-0.28283370133421326,1.2159682416000008,-18.983702680737295,23.74409452239575,-5.54576732786367,6.002344074970743
Livestock,Eastern Asia,Tropical,Dry,High Activity Clay,8,-3.1136469029626035,-0.38920586287032544,-1.4719616071388706,-28.103635894316078,26.309786794678885,-5.198809227458628,14.924799949481221
Livestock,Oceania,Tropical Montane,Dry,High Activity Clay,11,-3.1456069522531314,-0.2859642683866483,1.5662769097448408,-22.824398449705132,22.2719289531568,-4.970111328144559,6.272212180883541
Livestock,South America,Tropical,Dry,Volcanic,11,-3.205289696902058,-0.29138997244564163,0.17387118297313642,-27.429211244529633,21.02832330161721,-6.3369174938134485,7.5688156221311695
Livestock,Northern Africa,Warm Temperate,Moist,High Activity Clay,11,-3.248413256036466,-0.2953102960033151,-3.288115875694852,-25.00247496512475,30.562956683093663,-8.878001523519991,9.953483370978002
Livestock,South America,Warm Temperate,Moist,Low Activity Clay,11,-3.2486443173951742,-0.2953313015813795,0.08603357514547488,-23.736196080828005,22.657278077154004,-8.566413107064571,7.83233890768337
Livestock,Caribbean,Tropical,Dry,Spodic,11,-3.2601967077250564,-0.29638151888409603,0.21266326780388858,-28.03874927218585,22.020911897517305,-7.690650534438236,7.740834158997787
Livestock,North America,Cool Temperate,Dry,High Activity Clay,7,-3.2844231980189775,-0.4692033140027111,-0.28247522301899997,-31.08616031468999,24.16083298551,-18.791758988730002,22.857470819625014
Livestock,Oceania,Cool Temperate,Dry,Sandy,10,-3.291953006125331,-0.3291953006125331,-0.10268208849732441,-21.755935876929936,16.854411934546214,-8.353958468617027,6.633925504438327
Livestock,Southern Africa,Warm Temperate,Dry,High Activity Clay,12,-3.298126832089263,-0.27484390267410524,0.30635718776685694,-12.838827078919499,10.642735435432497,-7.017069584055002,7.518288840058932
Livestock,Eastern Asia,Tropical,Moist,High Activity Clay,9,-3.3009589784520674,-0.3667732198280075,1.3465221403247563,-23.415729349986517,14.039052925695925,-5.174501780643542,5.404479637561033
Livestock,Caribbean,Cool Temperate,Dry,Spodic,11,-3.3065284891780666,-0.30059349901618787,0.142645097353906,-27.350808740485853,21.033508433573424,-7.866761546772405,8.708504878940293
Livestock,Central America,Warm Temperate,Moist,Low Activity Clay,11,-3.3745906588489647,-0.3067809689862695,0.1568353466067549,-22.657278077154004,24.903902745117566,-10.506064325766566,7.83233890768337
Livestock,Central America,Tropical,Moist,Sandy,11,-3.3951427300159756,-0.3086493390923614,0.3769828935254277,-29.492374499897135,24.8798325144857,-7.514785162445142,7.180794710780914
Livestock,Central Asia,Boreal,Moist,High Activity Clay,11,-3.4270833886356575,-0.3115530353305143,-2.5110434070002445,-24.071494030344205,25.09853001859171,-9.907354321746004,10.113848877976803
Livestock,South America,Tropical,Moist,Spodic,11,-3.446539464968949,-0.31332176954263175,0.3945169815963777,-23.429335331016002,21.532687201645714,-9.636278167134773,8.565716293765918
Livestock,Central America,Tropical,Dry,Wetland,11,-3.4714704179345826,-0.3155882198122348,0.17387118297313642,-24.069368818216596,22.98444639944207,-8.761498567268294,6.638675469709328
Livestock,Central Asia,Warm Temperate,Moist,Sandy,11,-3.4891681189838266,-0.3171971017258024,-2.7260128408424067,-26.083564802377886,25.521736616720137,-10.391367918879,9.953483370978002
Livestock,Western Africa,Cool Temperate,Dry,Sandy,11,-3.529925847254939,-0.320902349750449,-2.8434592633417126,-9.490985515931245,14.192127815189375,-7.525824822913574,6.561869976249515
Livestock,Northern Africa,Boreal,Dry,Sandy,11,-3.5552704002575295,-0.3232064000234118,-2.404297924033305,-24.682612127444873,22.962291025552208,-7.700681021303994,12.361029764173708
Livestock,South America,Boreal,Dry,Sandy,11,-3.5586884854770044,-0.32351713504336405,0.03495596993530463,-19.460155408441075,18.162811714545004,-9.53788629598223,7.647973544538234
Livestock,Western Asia,Cool Temperate,Moist,Volcanic,11,-3.571365388765352,-0.3246695807968502,-3.1589912714598527,-24.528108881805526,24.528108881805526,-10.850911876198005,10.379133098972003
Livestock,Southern Africa,Tropical Montane,Dry,Volcanic,11,-3.5971354552937633,-0.32701231411761483,-2.289960225972568,-10.956508097152495,14.636069397028127,-7.4568155224042885,5.896063463878476
Livestock,Western Asia,Cool Temperate,Moist,Sandy,11,-3.6658209248907934,-0.33325644771734486,-2.496467503114163,-20.833696071066754,20.34919151127451,-10.075669108583195,9.032286104605992
Livestock,South-Eastern Asia,Warm Temperate,Dry,Sandy,12,-3.674890250351141,-0.30624085419592845,0.12072914059192508,-26.24299014427045,21.366226173316058,-6.597710515388114,7.9837283569078865
Livestock,North America,Boreal,Moist,Low Activity Clay,7,-3.7021862728499886,-0.528883753264284,-0.20804979194999998,-20.94871461637501,19.55213364195001,-16.485132286349998,14.376568854375009
Livestock,Oceania,Tropical,Wet,Wetland,10,-3.716815144037179,-0.3716815144037179,0.03321223786920552,-27.0855913430984,24.077746107497294,-8.019557745721357,7.602505340868902
Livestock,Caribbean,Cool Temperate,Dry,High Activity Clay,11,-3.7414422209177727,-0.3401311109925248,0.23853087907624673,-25.56706034436721,20.991522689542485,-7.489824333792148,7.664006295043129
Livestock,Central America,Tropical,Moist,Spodic,11,-3.7528424293362304,-0.34116749357602094,0.10134485009797484,-25.139305799492572,22.464911565503996,-8.31590483577668,8.037939298881728
Livestock,Western Asia,Warm Temperate,Moist,Wetland,11,-3.761442584768971,-0.3419493258880883,-2.6181805204307222,-25.5580855199053,29.85219024860312,-9.929529344706603,8.878001523519991
Livestock,Central America,Tropical,Dry,Low Activity Clay,11,-3.788256406936001,-0.344386946085091,0.012283848086220704,-26.819673216873422,21.508797667342485,-7.534505286696148,8.060168446233089
Livestock,Western Asia,Warm Temperate,Dry,Wetland,12,-3.8396336092556105,-0.31996946743796756,0.07413705909214463,-24.532503613202937,22.249093035577204,-6.094666853857526,7.735277808227994
Livestock,Eastern Africa,Boreal,Dry,Wetland,11,-3.863191408424041,-0.35119921894764006,-2.792458358016459,-9.932426702718747,11.190246311926497,-6.561869976249516,7.689429710368217
Livestock,Northern Africa,Cool Temperate,Moist,Low Activity Clay,11,-3.8695911182336613,-0.35178101074851464,-2.5110434070002445,-23.524414620563658,25.71273225968586,-9.199523968706393,10.113848877976803
Livestock,South America,Tropical,Moist,Wetland,11,-3.888200942156926,-0.3534728129233569,0.260126907181898,-24.60442695269485,22.464911565503996,-10.532676136170565,8.31590483577668
Livestock,Central Asia,Tropical Montane,Dry,Volcanic,11,-3.8886171202995485,-0.35351064729995896,-2.616913160537143,-25.39794058744487,27.129618354770653,-10.073912206810505,9.973272106254152
Livestock,South America,Boreal,Dry,Volcanic,11,-3.8986675591014306,-0.3544243235546755,0.133540091139827,-21.603572968527,18.595259612510365,-7.149192661198786,6.6043854360853285
Livestock,Southern Africa,Boreal,Moist,Volcanic,11,-3.92843164088607,-0.3571301491714609,-3.6156162441188555,-11.010610699066497,13.417054184181698,-6.346484716319197,7.530602311761676
Livestock,Western Asia,Tropical,Dry,Volcanic,11,-3.9402683504801286,-0.3582062136800117,-2.921382291064461,-23.620718358052205,24.745514470340403,-10.12825142123772,11.630984353882795
Livestock,Oceania,Tropical,Wet,Volcanic,11,-3.9405791445120357,-0.35823446768291234,0.9742256441633574,-24.32485478588991,29.020276439034003,-8.974267001164378,5.9748399995320245
Livestock,North America,Cool Temperate,Dry,Spodic,7,-3.9508403022629834,-0.5644057574661405,-0.2858814703250001,-29.76334498214999,24.686068485195,-22.585126486455003,23.96630131896001
Livestock,Western Asia,Boreal,Dry,Wetland,11,-3.9518605916272267,-0.3592600537842933,-2.372062488367337,-25.149175885128603,23.975621607060745,-9.549739510411202,12.91040886480365
Livestock,Central America,Tropical Montane,Dry,Wetland,11,-3.9709084197603417,-0.3609916745236674,0.20321156701260462,-23.045140357866952,18.992452899035364,-7.5688156221311695,7.534505286696148
Livestock,Caribbean,Tropical,Wet,Spodic,11,-4.014925176912524,-0.3649931979011385,0.41785361170748847,-32.09088893404971,23.46617643989143,-8.001129439676056,8.672713716884628
Livestock,Eastern Africa,Warm Temperate,Dry,Sandy,12,-4.095822030006592,-0.34131850250054935,-1.6442461379115023,-13.594498454146875,10.642735435432497,-5.369798391756748,5.969169305021965
Livestock,Western Asia,Boreal,Moist,High Activity Clay,11,-4.121333546099761,-0.37466668600906916,-3.0245661109722,-20.833696071066754,26.278824425776882,-10.113848877976803,10.113848877976803
Livestock,South America,Warm Temperate,Dry,Sandy,12,-4.130046888404317,-0.3441705740336931,0.017388378825929987,-22.79270814636695,21.296976748573424,-1.6548255551735773,6.322229373177448
Livestock,Central Asia,Warm Temperate,Dry,Wetland,12,-4.141822092846164,-0.34515184107051367,0.08768529914569889,-25.573003168728604,22.778833345948087,-7.71555072703832,9.86601675184286
Livestock,Central Asia,Warm Temperate,Moist,Spodic,11,-4.156324787926558,-0.3778477079933235,-2.5455186604488693,-22.61685319324351,24.928207858191758,-9.698610057620405,10.190471070287005
Livestock,South America,Cool Temperate,Dry,Low Activity Clay,11,-4.17809591304968,-0.37982690118633455,0.23310972273360459,-20.55547415099221,20.6215923790485,-7.31564237254117,6.304186098081448
Livestock,Central Africa,Warm Temperate,Moist,Spodic,11,-4.25964297203474,-0.38724027018497637,-2.452486206291425,-10.43806910118964,13.201725407755484,-6.9716692566785134,6.9716692566785134
Livestock,Eastern Africa,Tropical Montane,Dry,Wetland,11,-4.267846977673092,-0.387986088879372,-3.37851316382697,-10.003768262617495,14.385464245950734,-7.597978724860698,6.4120798632562845
Livestock,Central Africa,Tropical,Dry,Volcanic,11,-4.278077818164731,-0.38891616528770284,-2.289960225972568,-10.956508097152495,12.637915267922999,-7.24311769087971,7.626288602458932
Livestock,Central America,Warm Temperate,Dry,Wetland,12,-4.301829857766413,-0.35848582148053443,-0.10152430593762589,-23.38049048159475,18.811543147460366,-1.2510089070106638,7.074875727127146
Livestock,Central America,Tropical,Dry,Sandy,11,-4.431158229096067,-0.4028325662814607,0.2897088506936843,-27.429211244529633,27.429211244529625,-8.23538949941207,7.709726339875129
Livestock,Europe,Tropical Montane,Dry,High Activity Clay,7,-4.433505793109994,-0.6333579704442849,-1.8623267863200006,-18.84345231374999,20.450258324999986,-18.664918312499985,14.996856104999994
Livestock,Europe,Cool Temperate,Dry,Sandy,6,-4.446594195834004,-0.7410990326390007,-1.1368106445150004,-8.795403539999999,9.195194609999998,-6.596552655000001,4.023788678195999
Livestock,North America,Boreal,Moist,Sandy,7,-4.463484236640013,-0.6376406052342876,-0.19417980582,-20.48318762490001,16.6357439600625,-15.8963775618375,15.526694362725001
Livestock,Western Africa,Boreal,Dry,High Activity Clay,11,-4.47724709105584,-0.4070224628232582,-2.778835189174855,-13.06229848774311,13.890167648908749,-7.223452991836068,7.154739448067741
Livestock,Eastern Africa,Tropical,Moist,Spodic,11,-4.491042344187195,-0.40827657674429046,-1.9661958340036574,-13.822030938644733,17.243326784060134,-6.678016409116876,6.208300381586173
Livestock,Central America,Boreal,Dry,Volcanic,11,-4.495984941693669,-0.4087259037903335,0.23310972273360459,-20.325051204371785,18.595259612510365,-9.745231650242712,7.182695325313935
Livestock,Central America,Warm Temperate,Moist,Sandy,11,-4.516376027082672,-0.4105796388256975,0.16777734753280735,-24.90390274511757,24.37403247394485,-8.566413107064571,9.611931191658773
Livestock,Central Africa,Cool Temperate,Moist,Wetland,11,-4.537070617431562,-0.4124609652210511,-2.8005731755103964,-9.14825487890207,11.534925494260142,-5.892608470266966,5.771867648951251
Livestock,Western Asia,Boreal,Dry,High Activity Clay,11,-4.547581443536856,-0.41341649486698695,-2.484528755795663,-22.933203276318977,30.298222479639872,-10.503821209955433,7.884030569430279
Livestock,Western Africa,Boreal,Dry,Spodic,11,-4.548990481700543,-0.4135445892455039,-2.269251112932568,-13.890167648908749,17.29107392944774,-5.98231602559643,5.629608612310725
Livestock,North America,Warm Temperate,Dry,Sandy,8,-4.566529238212001,-0.5708161547765002,0.029187937844999873,-32.73580985220002,27.98463988125002,-0.5206263283759998,26.118997222500017
Livestock,Central America,Tropical,Wet,Low Activity Clay,11,-4.609525561815973,-0.41904777834690665,0.323425116052828,-25.979768793094273,24.532820823522858,-8.768654118263159,8.768654118263159
Livestock,Northern Africa,Tropical,Moist,Volcanic,11,-4.628651057117432,-0.42078645973794837,-2.741580412487517,-27.01041035077688,27.610641691905258,-9.268658704481393,9.930705754801497
Livestock,Eastern Africa,Tropical,Wet,Wetland,11,-4.6664821906626,-0.4242256536966,2.511788509481625,-13.672641096826874,10.564891421152497,-8.508409023724388,6.321124233206251
Livestock,Western Asia,Cool Temperate,Dry,Wetland,11,-4.679208010818273,-0.42538254643802487,-2.2113928832394074,-25.695897100022705,23.454412441689865,-9.053702189915764,9.590445452568003
Livestock,Western Asia,Tropical,Moist,Low Activity Clay,11,-4.705581106482021,-0.4277801005892746,-2.8850986786534523,-25.202213055555525,23.586990148283107,-10.222518207381006,11.987357346392393
Livestock,Central Asia,Cool Temperate,Moist,Volcanic,11,-4.712017637924376,-0.4283652398113069,-2.4384101193208103,-20.34919151127451,23.957687745019356,-9.856632823613996,10.573569281521202
Livestock,Central Africa,Tropical Montane,Dry,Sandy,11,-4.759027653678016,-0.4326388776070924,-3.5356533109817128,-10.480138179884998,13.985577423826875,-7.960396060974597,7.117869362295002
Livestock,South America,Boreal,Moist,Volcanic,11,-4.7892560761607355,-0.4353869160146123,0.3463137121594525,-27.53852745505171,22.003058906753996,-8.458143536193422,10.02769819987267
Livestock,Western Asia,Cool Temperate,Dry,Sandy,11,-4.808802537937179,-0.4371638670851981,-2.372062488367337,-25.149175885128603,26.365517499770654,-8.843150976196794,9.895907044791652
Livestock,Central Africa,Boreal,Dry,Sandy,11,-4.831053568424675,-0.43918668803860683,-2.714211115007997,-9.932426702718747,12.522418491917747,-6.4439212586546235,5.552444501257502
Livestock,Eastern Africa,Cool Temperate,Dry,Low Activity Clay,11,-4.949526747723113,-0.44995697706573756,-1.4845313871286117,-9.711706109324998,16.18738835948299,-6.561869976249516,4.401730672493621
Livestock,Western Asia,Tropical,Wet,Spodic,11,-4.955012665830056,-0.45045569689364146,-3.0222818166629555,-23.457330721174824,25.749680798338836,-10.274190171006005,10.050964792058451
Livestock,North America,Tropical,Dry,Sandy,7,-5.003705351525003,-0.7148150502178575,-0.5143275369539997,-46.21399084575,39.870894062999994,-36.699345671625004,38.446933560750004
Livestock,Central Africa,Tropical,Wet,Low Activity Clay,11,-5.024938828607974,-0.4568126207825431,-3.2699808671611406,-12.277825656723,14.308577892028126,-7.7842891068116735,7.124172608108848
Livestock,Southern Africa,Tropical,Dry,Sandy,11,-5.049634460356971,-0.4590576782142701,-2.394049327153139,-14.385464245950734,13.760009278735485,-7.24311769087971,6.335746067450896
Livestock,Eastern Asia,Cool Temperate,Moist,High Activity Clay,7,-5.061667816811017,-0.7230954024015739,5.330044812023195,-21.7761384302357,14.860611865108538,-16.811774513482845,6.430137918268085
Livestock,Central America,Tropical Montane,Dry,High Activity Clay,11,-5.070347960226504,-0.4609407236569549,0.011464924880472715,-23.63472578031975,18.550767947895,-7.091312433553145,7.359284233517169
Livestock,Eastern Asia,Tropical Montane,Dry,Low Activity Clay,7,-5.0747626772049745,-0.7249660967435678,-1.4404327542058786,-17.32365405605731,19.200170664573502,-8.555456857750594,8.365335594245026
Livestock,Western Asia,Boreal,Moist,Wetland,11,-5.0790717221638095,-0.4617337929239827,-2.5545248869075166,-26.239372292164052,25.09853001859171,-10.143243710359005,10.615022487585007
Livestock,Southern Africa,Cool Temperate,Dry,Low Activity Clay,11,-5.080650586221159,-0.4618773260201054,-3.037331485842283,-16.92317873945949,16.92317873945949,-5.545628361266624,6.213449799026253
Livestock,Eastern Asia,Tropical,Dry,Sandy,10,-5.0996202847095455,-0.5099620284709545,0.02181233802687288,-20.014884289956047,21.395826412437742,-6.136932079165279,6.652292892845167
Livestock,Western Asia,Cool Temperate,Moist,Spodic,11,-5.146703107524338,-0.46788210068403074,-2.593653978182048,-21.318200630859003,22.977335210783107,-10.850911876198005,11.893334105738393
Livestock,Central Asia,Boreal,Dry,Low Activity Clay,11,-5.183525230483024,-0.47122956640754765,-2.250832099095009,-23.454412441689865,24.05573345534041,-9.590445452568005,9.7718264757696
Livestock,Central Asia,Warm Temperate,Dry,Low Activity Clay,12,-5.210677918611666,-0.43422315988430554,-0.14787125312219906,-25.10302695304487,25.573003168728608,-7.387229419504773,7.735277808227994
Livestock,Northern Africa,Tropical,Moist,Spodic,11,-5.213887354836307,-0.4739897595305733,-3.319831618600582,-25.833370162405306,26.39496516593586,-10.655345797552203,9.489341054588095
Livestock,Western Africa,Tropical,Moist,High Activity Clay,11,-5.218854565289801,-0.47444132411725465,-3.406580154057599,-13.015622195453785,13.50058835867625,-7.447168012160675,7.649233036676538
Livestock,Western Asia,Tropical,Moist,High Activity Clay,11,-5.328916202413417,-0.4844469274921288,-2.8209853746833744,-21.854696975859003,24.710180155344204,-10.935717152082004,9.489341054588095
Livestock,Western Africa,Boreal,Moist,High Activity Clay,10,-5.332963863964379,-0.5332963863964378,-1.0266438674781755,-11.272768096663322,12.313268150722859,-6.230983683879786,6.154502180056609
Livestock,North America,Boreal,Dry,Wetland,7,-5.33898048079499,-0.7627114972564272,-0.20804979194999998,-17.120314605712498,17.120314605712505,-16.998893934749994,11.899225754324997
Livestock,Europe,Warm Temperate,Moist,Low Activity Clay,7,-5.401798840251001,-0.7716855486072858,-1.4893420488749989,-11.72317292999999,9.769310774999989,-9.11802338999999,9.33511918499999
Livestock,Eastern Asia,Cool Temperate,Dry,Low Activity Clay,8,-5.403202091574892,-0.6754002614468615,0.2088056704868695,-25.556967128207948,21.335143801886545,-6.643258116611166,14.98216132370283
Livestock,Northern Africa,Tropical Montane,Dry,Spodic,11,-5.411910517997596,-0.4919918652725087,-2.391123743280009,-31.186576817139873,29.800506736378097,-9.402318059689806,8.68241541356392
Livestock,Eastern Africa,Tropical Montane,Dry,Spodic,11,-5.439035623629484,-0.4944577839663167,-2.578895722046974,-13.760009278735485,15.286561370229375,-6.240513897719754,6.47654042450536
Livestock,Europe,Boreal,Dry,Volcanic,6,-5.475442051500003,-0.9125736752500004,-0.5724978425999999,-6.385931595000003,3.9442518675000007,-3.524650605,1.6358839661999998
Livestock,Caribbean,Cool Temperate,Moist,High Activity Clay,11,-5.516796423347977,-0.5015269475770888,0.15261177394082526,-22.003058906754,20.165972459130007,-7.815365152320781,9.582022724322773
Livestock,Caribbean,Warm Temperate,Moist,Spodic,11,-5.565330237906355,-0.5059391125369413,0.12519824424452508,-27.88870079735171,21.83274229760357,-6.9991113643128,8.019620781081729
Livestock,Central Asia,Boreal,Moist,Volcanic,11,-5.568810217737582,-0.5062554743397801,-2.957353530728372,-27.446772178033637,24.528108881805526,-9.418560253675595,10.113848877976803
Livestock,South America,Tropical,Moist,Sandy,11,-5.607867718758748,-0.5098061562507953,0.09684063453806482,-25.139305799492572,25.063940121552005,-8.585980614714572,8.007082622433357
Livestock,Central America,Warm Temperate,Dry,Volcanic,12,-5.6644131172482295,-0.47203442643735244,0.13147231928781739,-26.519960051473422,21.888118748727003,-1.0307421888955983,7.205893821865934
Livestock,South-Eastern Asia,Warm Temperate,Moist,Volcanic,11,-5.699021798726883,-0.518092890793353,1.2376355018107286,-27.90882481131817,20.091195210124177,-6.595754148230474,7.3809629754007675
Livestock,South America,Tropical,Wet,Spodic,11,-5.70252464702191,-0.5184113315474463,0.07405932933791864,-25.979768793094273,25.39331375263885,-10.726799932889856,8.546660992381241
Livestock,Southern Africa,Boreal,Dry,Volcanic,11,-5.751984849521131,-0.5229077135928301,-2.6377525653695972,-12.2559840559195,13.642845087198358,-6.902410636643355,6.299800113776286
