module,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Grassland,North America,Warm Temperate,Moist,Spodic,496,2170.8065904995124,4.3766261905232104,0.0,-299.06202040366685,319.1135509381549,-123.34685280499986,132.36398559559981
Grassland,Northern Africa,Warm Temperate,Moist,Spodic,496,2167.3116512379784,4.369579942012053,-0.06822810224999953,-299.21472139441687,321.3874931060546,-123.33097932814988,131.7709209346618
Grassland,South-Eastern Asia,Warm Temperate,Moist,Spodic,496,2162.771674634831,4.360426763376675,0.0,-299.6219549788668,321.6621014041549,-123.14199750049988,132.79871202242842
Grassland,Oceania,Warm Temperate,Moist,Spodic,496,2161.2512024647363,4.357361295291807,-0.027701635499999933,-299.6219549788668,320.7639825912435,-123.08334527224983,131.846394217057
Grassland,Europe,Warm Temperate,Moist,Spodic,496,2160.0714623227195,4.354982786940967,-0.055403270999999865,-299.3468342560667,321.80776556866687,-123.25930195699985,132.7987120224284
Grassland,Caribbean,Warm Temperate,Moist,Spodic,496,2158.261338678071,4.351333344109014,0.0,-299.55317479816676,321.80776556866687,-123.38932864609984,132.38582180937127
Grassland,Central Asia,Warm Temperate,Moist,Spodic,496,2157.810531403468,4.350424458474733,0.061866985949999176,-299.15674338586683,320.9352411694264,-123.27263001019985,132.10485995017126
Grassland,Western Africa,Warm Temperate,Moist,Spodic,496,2155.5469352561504,4.34586075656482,0.0,-299.3468342560667,321.40045276242637,-123.19999016599986,131.89994448074475
Grassland,Southern Africa,Warm Temperate,Moist,Spodic,496,2154.667080817655,4.344086856487207,-0.027701635499999933,-299.2004846103169,321.08067497806684,-123.31795418524987,132.70405296604747
Grassland,Southern Asia,Warm Temperate,Moist,Spodic,496,2153.932424093945,4.342605693737792,-0.027701635499999933,-299.0974169379168,320.7639825912435,-123.45765934699988,131.92061021637127
Grassland,South America,Warm Temperate,Moist,Spodic,496,2153.6192801142693,4.341974355069091,-0.027701635499999933,-299.2004846103169,321.80776556866687,-122.88245222989988,132.2057926411618
Grassland,Central Africa,Warm Temperate,Moist,Spodic,496,2151.728780686026,4.338162864286343,-0.027701635499999933,-299.4156144367667,321.0322947244614,-123.34685280499986,132.2057926411618
Grassland,Western Asia,Warm Temperate,Moist,Spodic,496,2148.4888978815216,4.331630842503068,0.0,-298.9801124814167,319.2038118316669,-123.33097932814988,132.79871202242842
Grassland,Eastern Africa,Warm Temperate,Moist,Spodic,496,2148.015542061515,4.3306764960917645,0.0,-299.6219549788668,319.91059511145954,-123.38932864609984,132.70405296604747
Grassland,Central America,Warm Temperate,Moist,Spodic,496,2147.0500580161397,4.328729955677701,0.0,-299.4156144367667,321.3874931060546,-123.08265639559983,131.89994448074475
Grassland,Eastern Asia,Warm Temperate,Moist,Spodic,496,2127.3123078744056,4.2889361045854955,0.0,-299.21541027106684,321.40045276242637,-123.23604626299984,132.35504277824475
Grassland,Central America,Warm Temperate,Moist,Volcanic,496,2097.432534952769,4.228694626920905,0.0,-289.3250684929001,310.23734115112256,-118.85930195699993,127.66258759508564
Grassland,Eastern Asia,Warm Temperate,Moist,Volcanic,496,2089.9801065980687,4.21366956975417,0.027701635499999933,-288.79107671920013,310.646793127,-118.74132328079995,127.5755497726285
Grassland,Southern Asia,Warm Temperate,Moist,Volcanic,496,2088.788223122772,4.211266578876556,0.027701635499999933,-288.84905472775006,310.27330015927157,-118.89144953399995,127.66258759508564
Grassland,North America,Warm Temperate,Moist,Volcanic,496,2088.63646769979,4.21096062036248,-0.006463714949999311,-289.3250684929001,309.2575395061955,-118.91732393639998,127.66258759508564
Grassland,Southern Africa,Warm Temperate,Moist,Volcanic,496,2086.1991312551104,4.206046635594981,-0.0405264667499996,-289.04994777010023,310.0011681280307,-118.81428069224998,127.4950070221143
Grassland,South America,Warm Temperate,Moist,Volcanic,496,2081.7909402764913,4.197159153783248,0.0,-289.1187279508001,310.27330015927157,-118.69758205634994,127.66258759508564
Grassland,South-Eastern Asia,Warm Temperate,Moist,Volcanic,496,2080.1369359987675,4.193824467739451,0.0,-289.3250684929001,309.6542743870323,-118.91795418524998,127.179837746051
Grassland,Northern Africa,Warm Temperate,Moist,Volcanic,496,2080.011852498885,4.193572283263881,0.055403270999999865,-289.1187279508001,310.27330015927157,-118.87263001019993,128.07016461171418
Grassland,Europe,Warm Temperate,Moist,Volcanic,496,2078.992358321792,4.1915168514552255,-0.027701635499999933,-289.3250684929001,310.5042849377858,-118.83604626299994,127.634936043551
Grassland,Central Asia,Warm Temperate,Moist,Volcanic,496,2077.472360529389,4.188452339776994,-0.027701635499999933,-288.84974360440003,309.5460698305307,-118.91732393639998,127.63946359559993
Grassland,Western Asia,Warm Temperate,Moist,Volcanic,496,2075.090624364128,4.183650452347032,0.0,-289.3250684929001,310.5042849377858,-118.93097932814999,127.19737600208563
Grassland,Eastern Africa,Warm Temperate,Moist,Volcanic,496,2072.4822679118215,4.178391669177059,0.0,-288.9811675894002,309.6542743870323,-118.85930195699993,127.634936043551
Grassland,Caribbean,Warm Temperate,Moist,Volcanic,496,2071.989521372765,4.177398228574123,0.0,-289.2562883122001,310.23734115112256,-119.00225607599992,127.634936043551
Grassland,Central Africa,Warm Temperate,Moist,Volcanic,496,2070.0206785418586,4.17342878738278,-0.055403270999999865,-288.6597699898001,310.646793127,-118.81428069224998,127.87593447514281
Grassland,Oceania,Warm Temperate,Moist,Volcanic,496,2067.7051356559996,4.16876035414516,0.027701635499999933,-289.04994777010023,310.23734115112256,-118.80064972874999,127.634936043551
Grassland,Southern Africa,Cool Temperate,Moist,Volcanic,496,2065.9350631902944,4.165191659657852,-0.024623676000000483,-284.34495708373345,305.5002640141499,-117.38604618399997,126.44960608342852
Grassland,South America,Cool Temperate,Moist,Volcanic,496,2061.3120581226412,4.15587108492468,0.024623676000000483,-284.26075887733333,305.75798607723823,-117.43762127679999,126.05602630719997
Grassland,Western Africa,Warm Temperate,Moist,Volcanic,496,2060.868700533802,4.154977218818149,0.0,-288.69635373700004,308.1653661806501,-118.74199750049993,127.16413870709994
Grassland,South America,Warm Temperate,Moist,Wetland,496,2058.801123062874,4.150808715852569,-0.027701635499999933,-282.55706862569986,303.80959505796415,-116.2514495339999,125.29777015193865
Grassland,North America,Cool Temperate,Moist,Volcanic,496,2058.2708768584544,4.149739671085594,0.024623675999999595,-284.7584784997334,305.8930759573334,-117.33332459199993,126.04022777567339
Grassland,Caribbean,Cool Temperate,Moist,Volcanic,496,2057.3133558198024,4.147809185120569,0.0,-284.7584784997334,305.47089597220963,-117.34602728199992,125.50443748689523
Grassland,Northern Africa,Cool Temperate,Moist,Volcanic,496,2055.8144613474883,4.144787220458646,0.0,-284.24008714933353,305.47089597220963,-117.28117624959995,126.07314687817137
Grassland,Central America,Cool Temperate,Moist,Volcanic,496,2053.8719383066896,4.140870843360261,0.0,-284.8196164381334,304.07106993727626,-117.36537445599998,125.79135144777139
Grassland,Western Asia,Cool Temperate,Moist,Volcanic,496,2053.239914821476,4.139596602462653,0.0,-284.2801060513336,305.47089597220963,-117.38604618399997,126.05602630719997
Grassland,South-Eastern Asia,Cool Temperate,Moist,Volcanic,496,2052.8681069180348,4.138846989754103,0.0,-284.29280874133354,305.47089597220963,-117.41462180799995,125.63351529519998
Grassland,Europe,Cool Temperate,Moist,Volcanic,496,2052.7219810686497,4.138552381186794,0.024623675999999595,-284.7584784997334,305.6145535021334,-117.4497594028,126.04022777567339
Grassland,Eastern Asia,Cool Temperate,Moist,Volcanic,496,2050.9376486836736,4.134954936862245,0.04924735200000008,-284.7584784997334,303.4926078852382,-117.48976961919996,126.2474849302857
Grassland,Central Asia,Cool Temperate,Moist,Volcanic,496,2050.6481562959634,4.134371282854765,0.04924735200000008,-284.69734056133353,305.2093533115376,-117.33332459199993,125.58049165325713
Grassland,Central Africa,Cool Temperate,Moist,Volcanic,496,2050.643468146557,4.134361830940639,0.0,-284.22823999093356,305.2093533115376,-117.33391086999993,125.97603387725712
Grassland,Eastern Africa,Cool Temperate,Moist,Volcanic,496,2050.1434184567556,4.133353666243459,0.0,-284.39649309133335,304.78043291631764,-117.33332459199993,125.89099011489525
Grassland,Northern Africa,Warm Temperate,Moist,Wetland,496,2046.6977249391732,4.126406703506397,-0.027701635499999933,-283.1056684929,303.80959505796415,-116.1013232807999,124.15177319631415
Grassland,Oceania,Cool Temperate,Moist,Volcanic,496,2046.6834894705748,4.126378002964868,0.024623675999999595,-284.7584784997334,305.8930759573334,-117.28117624959995,126.07314687817137
Grassland,Europe,Warm Temperate,Moist,Wetland,496,2046.2516574354718,4.125507373861838,-0.061866985949999176,-283.1056684929,303.5970085973785,-116.2326300101999,124.8047503955999
Grassland,Caribbean,Warm Temperate,Moist,Wetland,496,2045.7690234773356,4.124534321526887,0.0,-282.51235027124994,302.59884403367136,-116.2186570511999,124.57653160731415
Grassland,Western Africa,Warm Temperate,Moist,Wetland,496,2042.367217433063,4.117675841598917,-0.06822810224999953,-283.1056684929,303.7477016079,-116.2186570511999,124.82864706651418
Grassland,Southern Asia,Cool Temperate,Moist,Volcanic,496,2040.9999552498064,4.114919264616545,-0.024623675999999595,-284.2406603989336,305.2093533115376,-117.36537445599998,125.7913514477714
Grassland,Western Asia,Warm Temperate,Moist,Wetland,496,2040.304548283009,4.1135172344415505,0.06822810224999953,-282.4403699897999,303.7477016079,-116.2514495339999,124.82864706651418
Grassland,Western Africa,Cool Temperate,Moist,Volcanic,496,2040.0256240459441,4.112954887189404,0.0,-284.8196164381334,303.3067706687334,-117.41462180799995,126.54782245599998
Grassland,Central Africa,Warm Temperate,Moist,Wetland,496,2038.749622773565,4.1103823039789615,0.0,-282.76176758939994,303.2088233510088,-116.2326300101999,125.2330361652856
Grassland,Central Asia,Warm Temperate,Moist,Wetland,496,2034.2139026016728,4.101237706858211,0.0,-282.96810813149995,301.346255925,-116.19604626299991,125.04543726085701
Grassland,Oceania,Warm Temperate,Moist,Wetland,496,2033.9136520569973,4.10063236301814,0.0,-282.51300983399994,303.95020966199996,-116.1013232807999,124.80287200273456
Grassland,South-Eastern Asia,Warm Temperate,Moist,Wetland,496,2033.6768999547162,4.100155040231282,0.0,-282.63034360439997,303.7477016079,-116.17428069224987,124.8047503955999
Grassland,Southern Asia,Warm Temperate,Moist,Wetland,496,2033.4655286973984,4.09972888850282,0.06822810224999953,-282.4543429487999,303.80959505796415,-116.2514495339999,124.11109712429987
Grassland,Central America,Warm Temperate,Moist,Wetland,496,2031.2613741122655,4.095285028452148,-0.027701635499999933,-282.62965472775,303.2723767194,-116.1159313742999,124.57653160731415
Grassland,Southern Africa,Warm Temperate,Moist,Wetland,496,2026.8129790216678,4.08631648996304,0.061866985949999176,-282.61541794365,302.87419896104075,-116.17428069224987,125.33020917685702
Grassland,North America,Warm Temperate,Moist,Wetland,496,2025.9809978671753,4.084639108603176,-0.027701635499999933,-282.62965472775,303.5970085973785,-116.27732393639992,125.29777015193865
Grassland,Eastern Africa,Warm Temperate,Moist,Wetland,496,2025.5493853249998,4.083768922026209,0.0,-282.83054777009994,303.32929725854075,-116.2193019569999,124.74605210477132
Grassland,Eastern Asia,Warm Temperate,Moist,Wetland,496,2022.8043136825065,4.07823450339215,-0.027701635499999933,-283.0368883121999,302.81967569228567,-116.2186570511999,124.80287200273456
Grassland,North America,Cool Temperate,Moist,Spodic,496,1945.7540646391146,3.9228912593530536,-0.024623676000000483,-268.23454977146673,287.80625524346675,-110.39762127679995,118.49679110719995
Grassland,Southern Asia,Cool Temperate,Moist,Wetland,496,1940.7335754593958,3.9127693053616848,0.0,-267.75929111066665,287.3837442314667,-110.30602728199995,117.967180496419
Grassland,Western Asia,Cool Temperate,Moist,Wetland,496,1940.1423275161217,3.911577273217987,0.0,-267.81203875946676,287.66002088625856,-110.30602728199995,118.948590792653
Grassland,Eastern Africa,Cool Temperate,Moist,Spodic,496,1939.8913731738294,3.9110713168827207,-0.05499287640000028,-267.6431733242668,287.90547973104765,-110.24117624959992,118.07428009519995
Grassland,Eastern Asia,Cool Temperate,Moist,Spodic,496,1938.459978904034,3.908185441338778,0.0,-267.60344538986686,286.3355830828953,-110.35789334239996,118.43070676297138
Grassland,Eastern Asia,Cool Temperate,Moist,Wetland,496,1936.662916650619,3.9045623319568934,-0.05499287640000028,-267.75929111066665,287.90547973104765,-110.35789334239996,118.948590792653
Grassland,South-Eastern Asia,Cool Temperate,Moist,Wetland,496,1935.978690233019,3.903182843211732,-0.04924735200000008,-268.23454977146673,288.0355200506667,-110.34604618399996,118.6994923588571
Grassland,Southern Africa,Cool Temperate,Moist,Spodic,496,1935.1968096854232,3.9016064711399663,0.024623675999999595,-267.92886007946674,286.57738877638104,-110.34547293439996,118.5159721353142
Grassland,Western Africa,Cool Temperate,Moist,Spodic,496,1934.5404549107507,3.900283175223288,-0.024623675999999595,-268.0511359562668,287.09859931740965,-110.34604618399996,118.5159721353142
Grassland,Europe,Cool Temperate,Moist,Wetland,496,1934.3123896781046,3.899823366286501,0.04924735200000008,-267.74690544506666,287.6674518071619,-110.24177555599992,118.48805700016321
Grassland,South America,Cool Temperate,Moist,Wetland,496,1932.8801980526819,3.8969358831707295,0.024623675999999595,-267.64317332426674,286.97673898806363,-110.39818149799996,118.07428009519995
Grassland,Central America,Cool Temperate,Moist,Wetland,496,1932.8676088074817,3.8969105016279872,0.0,-268.17341183306667,287.09859931740965,-110.25416122159992,117.83476282159991
Grassland,Western Asia,Cool Temperate,Moist,Spodic,496,1932.347771990374,3.89586244352898,0.060647201999999734,-267.6756922106667,287.3837442314667,-110.37462180799992,118.88393022628567
Grassland,Northern Africa,Cool Temperate,Moist,Spodic,496,1932.0826264027214,3.8953278758119385,0.024623675999999595,-267.79877150546673,286.57738877638104,-110.39818149799996,118.35373312441901
Grassland,Western Africa,Cool Temperate,Moist,Wetland,496,1928.8758193262133,3.8888625389641396,0.0,-267.81203875946676,285.72855537746676,-110.37462180799992,118.43070676297138
Grassland,Central Asia,Cool Temperate,Moist,Wetland,496,1927.9900402514136,3.8870766940552692,0.0,-267.6950393846667,286.3355830828953,-110.37462180799992,118.35373312441901
Grassland,Southern Africa,Cool Temperate,Moist,Wetland,496,1926.9398909001852,3.884959457460051,0.024623675999999595,-268.23454977146673,285.64010153904763,-110.18964024199995,118.07428009519995
Grassland,South-Eastern Asia,Cool Temperate,Moist,Spodic,496,1926.5268760878625,3.8841267663061747,0.024623675999999595,-267.75929111066665,287.90547973104765,-110.37462180799992,118.1024507193142
Grassland,Central America,Cool Temperate,Moist,Spodic,496,1926.4618989390515,3.8839957639900233,-0.024623675999999595,-267.7071557966667,285.95802005089536,-110.39762127679995,118.0835251801632
Grassland,North America,Cool Temperate,Moist,Wetland,496,1926.3942738410155,3.8838594230665637,0.024623676000000483,-267.75929111066665,286.70305709340965,-110.32537445599996,118.35373312441901
Grassland,Europe,Cool Temperate,Moist,Spodic,496,1926.144187270955,3.883355216272087,0.0,-267.69503938466676,288.0355200506667,-110.44976961919996,118.79885605447615
Grassland,Oceania,Cool Temperate,Moist,Wetland,496,1925.6809092674168,3.882421188039147,0.05499287640000028,-267.7077420746667,286.3355830828953,-110.34604618399996,118.1024507193142
Grassland,Southern Asia,Cool Temperate,Moist,Spodic,496,1924.8115520539661,3.880668451721706,0.0,-267.8114264246667,287.25393039116193,-110.24177555599992,118.5159721353142
Grassland,Northern Africa,Cool Temperate,Moist,Wetland,496,1924.4663071253706,3.8799723933979244,0.0,-267.92886007946674,286.3355830828953,-110.34547293439996,118.43070676297138
Grassland,Central Asia,Cool Temperate,Moist,Spodic,496,1923.0813799466823,3.877180201505408,0.0,-268.1122738946667,287.4176976595647,-110.37462180799992,118.49679110719995
Grassland,Caribbean,Cool Temperate,Moist,Wetland,496,1922.9957917688673,3.877007644695297,-0.024623675999999595,-267.7071557966667,287.80625524346675,-110.18964024199995,118.49679110719995
Grassland,Oceania,Cool Temperate,Moist,Spodic,496,1921.582811878101,3.874158894915526,0.05499287640000028,-267.75929111066665,286.70305709340965,-110.24177555599992,118.35373312441901
Grassland,Eastern Africa,Cool Temperate,Moist,Wetland,496,1921.1674146355638,3.873321400474927,-0.060647201999999734,-268.17341183306667,287.0131658395647,-110.30602728199995,118.07428009519995
Grassland,Central Africa,Cool Temperate,Moist,Wetland,496,1919.6160326738286,3.8701936142617512,0.0,-267.7598904170667,288.0355200506667,-110.44976961919996,118.98263095085706
Grassland,South America,Cool Temperate,Moist,Spodic,496,1918.7921207877114,3.868532501588128,0.0,-267.7071557966667,287.66002088625856,-110.29332459199995,118.96767845599996
Grassland,Caribbean,Cool Temperate,Moist,Spodic,496,1915.9779017075462,3.862858672797472,0.024623675999999595,-267.74690544506666,286.97673898806363,-110.34547293439996,117.81328213914279
Grassland,Central Africa,Cool Temperate,Moist,Spodic,496,1915.5519234059896,3.861999845576592,0.024623676000000483,-267.75929111066665,287.90547973104765,-110.40975940279996,118.6994923588571
Grassland,Eastern Asia,Boreal,Moist,Spodic,496,1777.6468400409785,3.5839654033084245,-0.017441770499999953,-244.25534231450004,262.4817458989,-101.22432850475,109.11313360671429
Grassland,Central Africa,Boreal,Moist,Spodic,496,1776.323345783674,3.5812970681122462,-0.017441770500000064,-244.50537178650012,262.1824672654,-101.37204522775001,108.81770956760002
Grassland,Southern Asia,Boreal,Moist,Spodic,496,1775.697128516731,3.580034533299861,0.03895328745000004,-244.5919838659,262.3674487400215,-101.39024065500003,108.82451379108568
Grassland,Central Asia,Boreal,Moist,Spodic,496,1772.445416112984,3.573478661518113,-0.017441770499999953,-244.29227149525,262.806281562,-101.30676932475002,108.78826917783675
Grassland,Europe,Boreal,Moist,Spodic,496,1771.910530913247,3.5724002639379977,0.0,-244.50537178650012,262.2031446407411,-101.29818686625002,108.55038882788573
Grassland,North America,Boreal,Moist,Spodic,496,1770.991215903253,3.5705468062565586,0.017441770499999953,-244.50537178650012,262.15173569660215,-101.38024624365,109.02523887985714
Grassland,Central America,Boreal,Moist,Spodic,496,1770.873770406214,3.57031002098027,0.0,-244.4620657468,261.8790159637144,-101.35535711399996,109.220079573
Grassland,Oceania,Boreal,Moist,Spodic,496,1769.2410265124038,3.5670181986137175,-0.017441770500000064,-244.24656913470002,262.07453773702144,-101.33511604700001,109.220079573
Grassland,South-Eastern Asia,Boreal,Moist,Spodic,496,1767.7152822092544,3.5639421012283354,0.0,-244.5919838659,262.69754819903574,-101.320473573,108.78826917783675
Grassland,Northern Africa,Boreal,Moist,Spodic,496,1765.5263991276302,3.559529030499254,0.03488354100000002,-244.24656913470002,261.59246198334466,-101.30676932475002,108.78826917783675
Grassland,Western Africa,Boreal,Moist,Spodic,496,1765.2788625180708,3.559029964754175,0.017441770499999953,-244.5919838659,262.3674487400215,-101.320473573,108.92428263514287
Grassland,Western Asia,Boreal,Moist,Spodic,496,1765.1712377932129,3.5588129794218,0.0,-244.29227149525,262.15173569660215,-101.41698470310001,108.51843093410001
Grassland,Caribbean,Boreal,Moist,Spodic,496,1765.100255793429,3.558669870551268,0.0255166642500001,-244.4187597071001,262.48331509040827,-101.34350778420001,109.02523887985714
Grassland,Southern Africa,Boreal,Moist,Wetland,496,1761.9698092956771,3.55235848648322,-0.017441770499999953,-242.38893241346662,260.5740870736667,-100.39003086529993,108.27636539971421
Grassland,Western Asia,Boreal,Moist,Wetland,496,1761.168998386435,3.5507439483597483,-0.017441770499999953,-242.47554449286667,260.2557086165667,-100.49204522774991,107.84424783089788
Grassland,Western Africa,Boreal,Moist,Wetland,496,1760.507600759484,3.5494104854021855,-0.03895328745000004,-242.38893241346662,259.64123536760536,-100.39003086529993,107.98078356371418
Grassland,Eastern Africa,Boreal,Moist,Spodic,496,1759.8278932876751,3.548040107434829,0.0,-244.4620657468,262.3674487400215,-101.34350778420001,109.02523887985716
Grassland,Central Asia,Boreal,Moist,Wetland,496,1754.3450635626082,3.536986015247194,-0.017441770499999953,-242.47554449286667,259.95642998306676,-100.42676932474993,108.27256157299986
Grassland,Central Africa,Boreal,Moist,Wetland,496,1754.147664017858,3.5365880322940684,-0.03488354100000002,-242.47554449286667,260.5740870736667,-100.5369847030999,107.8798669482285
Grassland,Eastern Asia,Boreal,Moist,Wetland,496,1753.2120330875953,3.534701679612087,0.0,-242.47554449286667,259.9277787401054,-100.44047357299986,107.84424783089788
Grassland,South America,Boreal,Moist,Spodic,496,1752.1923118876157,3.5326457900959993,0.0,-244.4620657468,262.3674487400215,-101.29777158600002,109.02523887985714
Grassland,Oceania,Boreal,Moist,Wetland,496,1751.7864803562777,3.531827581363463,-0.017441770499999953,-242.21017426081673,259.3013899650952,-100.47535711399993,108.08057878461895
Grassland,South-Eastern Asia,Boreal,Moist,Wetland,496,1749.6222333714322,3.527464180184339,0.0,-242.30232033406662,260.2557086165667,-100.38083317679992,107.5869559452285
Grassland,South America,Boreal,Moist,Wetland,496,1749.451434612315,3.5271198278474096,-0.017441770499999953,-242.51885053256672,260.2532846994217,-100.35329240584987,107.87280516759986
Grassland,Southern Africa,Boreal,Moist,Spodic,496,1747.2892172634897,3.5227605186763906,0.0,-244.5919838659,262.48331509040827,-101.35535711399996,108.28294834688572
Grassland,Europe,Boreal,Moist,Wetland,496,1744.0225428099632,3.5161744814716998,0.0,-242.51885053256672,260.2557086165667,-100.41818686624993,108.16742412457135
Grassland,Caribbean,Boreal,Moist,Wetland,496,1743.5178843112208,3.5151570248210096,0.0,-242.12299309366674,260.5740870736667,-100.47535711399993,107.84424783089788
Grassland,North America,Boreal,Moist,Wetland,496,1742.7752492541172,3.5136597767220104,0.03895328745000004,-242.47554449286665,260.4659849057619,-100.45470999519993,107.57352653409987
Grassland,Central America,Boreal,Moist,Wetland,496,1741.7382996307158,3.511569152481282,0.0,-242.51885053256672,260.5740870736667,-100.42676932474993,108.23576963459176
Grassland,Eastern Africa,Boreal,Moist,Wetland,496,1738.767809925326,3.5055802619462217,-0.017441770499999953,-242.51885053256672,260.2557086165667,-100.58000773699992,107.5577044583979
Grassland,Northern Africa,Boreal,Moist,Wetland,496,1738.212252486299,3.5044601864643123,0.0,-242.2191381619167,258.9834130559238,-100.46350778419993,107.8798669482285
Grassland,Southern Asia,Boreal,Moist,Wetland,496,1737.6124906899097,3.503250989294173,-0.03895328745000004,-242.21957189906672,259.3013899650952,-100.45470999519993,107.17604933419992
Grassland,Europe,Boreal,Dry,Spodic,496,1615.4456706111453,3.2569469165547282,0.0,-244.28330759415002,261.01242953421433,-101.27003086529996,107.90113409931429
Grassland,Southern Asia,Boreal,Dry,Spodic,496,1613.4421610858099,3.252907582834294,0.03488354100000002,-244.29227149525,260.7475604751286,-101.34350778420001,107.82808413410001
Grassland,Oceania,Boreal,Dry,Spodic,496,1612.1546859963,3.2503118669280244,0.017441770499999953,-244.5919838659,260.8554038959,-101.42512419600001,108.33749059414285
Grassland,Southern Africa,Boreal,Dry,Spodic,496,1610.8461616462757,3.247673712996524,-0.02551666425000021,-244.4187597071001,260.2898584545678,-101.34350778420001,108.05326367377143
Grassland,Western Africa,Boreal,Dry,Spodic,496,1610.0006479642475,3.245969048315015,-0.017441770499999953,-244.5919838659,261.114449277,-101.27003086529996,108.5083192568571
Grassland,Western Asia,Boreal,Dry,Spodic,496,1608.8050023210255,3.2435584724214226,0.017441770500000064,-244.18189000479998,260.4546494721286,-101.33511604700001,107.90113409931429
Grassland,North America,Boreal,Dry,Spodic,496,1607.7762523293322,3.2414843796962343,0.017441770499999953,-244.37545366740002,260.26097742318376,-101.30676932475002,107.77308793177143
Grassland,Caribbean,Boreal,Dry,Spodic,496,1606.2473312784023,3.238401877577424,-0.00019379744999981074,-244.4187597071001,260.8145009317348,-101.29818686625002,108.10731485130614
Grassland,Northern Africa,Boreal,Dry,Spodic,496,1605.662529714852,3.2372228421670406,0.0,-244.37545366740002,260.7475604751286,-101.26083317679996,108.41422366028571
Grassland,Central Africa,Boreal,Dry,Spodic,496,1605.2828637454854,3.23645738658364,0.021511516950000087,-244.29227149525,260.26097742318376,-101.40858681360001,108.13690646251425
Grassland,Eastern Asia,Boreal,Dry,Spodic,496,1603.411141088479,3.2326837521945144,0.017441770499999953,-244.21841313375012,260.8554038959,-101.30676932475002,107.84399545951425
Grassland,South America,Boreal,Dry,Spodic,496,1602.5980153336352,3.2310443857532967,0.0,-244.4187597071001,260.26097742318376,-101.33470999520001,107.82808413410001
Grassland,Southern Asia,Boreal,Dry,Wetland,496,1602.0226040332868,3.229884282325175,0.043152232199999974,-242.17343580136665,258.3439883390667,-100.44047357299986,107.04639964249516
Grassland,Central Asia,Boreal,Dry,Spodic,496,1602.0151403579973,3.2298692345927367,0.0,-244.4620657468,260.26097742318376,-101.29818686625002,108.24888342085715
Grassland,Central Africa,Boreal,Dry,Wetland,496,1598.0285937363656,3.2218318422104146,0.0,-242.18220898116667,258.59873390962576,-100.51024065499993,107.53344881826523
Grassland,South-Eastern Asia,Boreal,Dry,Spodic,496,1597.8369279145545,3.2214454191825697,-0.017441770499999953,-244.16124288600003,261.01242953421433,-101.35535711399996,108.13690646251425
Grassland,Central America,Boreal,Dry,Spodic,496,1596.7069442109375,3.219167226231729,-0.017441770499999953,-244.25576682320005,260.4546494721286,-101.26083317679996,108.41422366028571
Grassland,Eastern Asia,Boreal,Dry,Wetland,496,1595.7228065191125,3.217183077659501,-0.017441770499999953,-242.1456950806666,257.2571884666667,-100.49164840439991,107.04639964249515
Grassland,Eastern Africa,Boreal,Dry,Spodic,496,1594.7417460962233,3.215205133258515,0.0,-244.4620657468,259.47492285,-101.22432850475,108.41422366028571
Grassland,Central Asia,Boreal,Dry,Wetland,496,1592.7575360326257,3.211204709743197,0.0,-242.4322384531666,258.3427681510238,-100.45511604699993,107.16911362681626
Grassland,Caribbean,Boreal,Dry,Wetland,496,1592.6864295682453,3.2110613499359784,-0.017441770499999953,-242.09995888246664,258.3427681510238,-100.46350778419993,107.47448776742849
Grassland,North America,Boreal,Dry,Wetland,496,1590.7659038298584,3.207189322237618,0.03895328745000004,-242.1452798004166,258.3439883390667,-100.45511604699993,107.39870868938087
Grassland,Central America,Boreal,Dry,Wetland,496,1588.931362083817,3.2034906493625344,0.017441770499999953,-242.1087566714666,258.8967148936667,-100.46350778419993,107.39870868938087
Grassland,Oceania,Boreal,Dry,Wetland,496,1588.0290696400202,3.2016715113710084,0.017441770499999953,-242.3456263737667,258.59873390962576,-100.49164840439991,107.4744877674285
Grassland,Northern Africa,Boreal,Dry,Wetland,496,1587.0880701423082,3.199774334964331,0.0,-242.4322384531666,258.8967148936667,-100.50024624364991,107.53344881826523
Grassland,Eastern Africa,Boreal,Dry,Wetland,496,1586.9121935728158,3.1994197451064834,0.017441770499999953,-242.4322384531666,258.3427681510238,-100.47535711399993,107.47448776742849
Grassland,Southern Africa,Boreal,Dry,Wetland,496,1586.6061490114923,3.1988027197812348,0.017441770499999953,-242.2191381619167,257.8012690996809,-100.45511604699993,106.96564224217133
Grassland,Europe,Boreal,Dry,Wetland,496,1582.2533214763787,3.1900268578152797,0.021511516950000087,-242.51885053256672,258.04718192331745,-100.44047357299986,106.88257025431626
Grassland,South-Eastern Asia,Boreal,Dry,Wetland,496,1582.240500158942,3.190001008384964,0.0,-242.47554449286667,258.04718192331745,-100.42676932474993,106.96564224217133
Grassland,Western Africa,Boreal,Dry,Wetland,496,1580.7522706361751,3.1870005456374497,0.017441770499999953,-242.21017426081673,258.8967148936667,-100.39003086529993,107.39870868938085
Grassland,Western Asia,Boreal,Dry,Wetland,496,1580.567825659185,3.186628680764486,0.017441770499999953,-242.51885053256672,258.6432669725667,-100.46350778419993,106.83566439605707
Grassland,South America,Boreal,Dry,Wetland,496,1579.7632621797989,3.185006576975401,0.0,-242.2191381619167,256.88651489636663,-100.49164840439991,107.18835876759988
